model,model_name,input_shape,backend,precision,stage,op_group,op_type,execution_domain,pdpu_candidate,tokens,channels,embedding_dim,input_bytes,output_bytes,weight_bytes,output_elements,kernel_elements,groups,in_channels_actual,out_channels_actual,estimated_macs,nonlinear_ops,estimated_latency_share,estimated_energy_share,layer_name,module_type,trace_source,evidence_label
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,3211264,3211264,0,802816,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,3211264,3211264,0,802816,1,1,0,0,0,802816,8.0000,8.0000,stages.0.0.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,192,192,3211264,3211264,2304,802816,9,64,64,64,7225344,0,0.9355,0.9355,stages.0.0.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,3211264,3211264,0,802816,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,3211264,3211264,0,802816,1,1,0,0,0,802816,8.0000,8.0000,stages.0.0.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,3211264,3211264,0,802816,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,3211264,3211264,0,802816,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,3211264,1605632,8192,401408,1,1,64,32,25690112,0,3.3263,3.3263,stages.0.0.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,401408,8.0000,8.0000,stages.0.0.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,0,8.0000,8.0000,stages.0.0.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,401408,8.0000,8.0000,stages.0.0.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,1605632,6422528,16384,1605632,1,1,32,128,51380224,0,6.6525,6.6525,stages.1.0.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,6422528,6422528,0,1605632,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,6422528,6422528,0,1605632,1,1,0,0,0,1605632,8.0000,8.0000,stages.1.0.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,192,192,6422528,1605632,4608,401408,9,128,128,128,3612672,0,0.4678,0.4678,stages.1.0.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,401408,8.0000,8.0000,stages.1.0.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,1605632,1605632,0,401408,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,1605632,602112,24576,150528,1,1,128,48,19267584,0,2.4947,2.4947,stages.1.0.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.1.0.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.0.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.1.0.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,602112,2408448,36864,602112,1,1,48,192,28901376,0,3.7421,3.7421,stages.1.1.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,602112,8.0000,8.0000,stages.1.1.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,192,192,2408448,2408448,6912,602112,9,192,192,192,5419008,0,0.7016,0.7016,stages.1.1.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,602112,8.0000,8.0000,stages.1.1.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,2408448,602112,36864,150528,1,1,192,48,28901376,0,3.7421,3.7421,stages.1.1.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.1.1.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.1.shortcut,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.1.1.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,602112,2408448,36864,602112,1,1,48,192,28901376,0,3.7421,3.7421,stages.1.2.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,602112,8.0000,8.0000,stages.1.2.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,192,192,2408448,2408448,6912,602112,9,192,192,192,5419008,0,0.7016,0.7016,stages.1.2.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,602112,8.0000,8.0000,stages.1.2.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,2408448,602112,36864,150528,1,1,192,48,28901376,0,3.7421,3.7421,stages.1.2.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.1.2.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.1.2.shortcut,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.1.2.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,602112,2408448,36864,602112,1,1,48,192,28901376,0,3.7421,3.7421,stages.2.0.conv1_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.conv1_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,2408448,2408448,0,602112,1,1,0,0,0,602112,8.0000,8.0000,stages.2.0.conv1_1x1.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,depthwise_conv,Depthwise Conv2d 3x3,PDPU-extension candidate,extension,196,192,192,2408448,602112,6912,150528,9,192,192,192,1354752,0,0.1754,0.1754,stages.2.0.conv2_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.conv2_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,150528,8.0000,8.0000,stages.2.0.conv2_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.conv2b_kxk,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,602112,602112,0,150528,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.attn,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,pointwise_conv,Conv2d 1x1,PDPU-extension candidate,extension,196,192,192,602112,200704,49152,50176,1,1,192,64,9633792,0,1.2474,1.2474,stages.2.0.conv3_1x1.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.conv3_1x1.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,50176,8.0000,8.0000,stages.2.0.conv3_1x1.bn.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.attn_last,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,0,8.0000,8.0000,stages.2.0.drop_path,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,Identity,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,50176,8.0000,8.0000,stages.2.0.act,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,spatial_conv,Conv2d 3x3,PDPU-extension candidate,extension,196,192,192,200704,200704,147456,50176,9,1,64,64,28901376,0,3.7421,3.7421,stages.2.1.conv_kxk.conv,Conv2d,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,control_residual,Identity,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,0,8.0000,8.0000,stages.2.1.conv_kxk.bn.drop,Identity,torch_hooks,local torch/timm hook trace; not edge evidence
MobileViT-XS,mobilevit_xs,1x3x224x224,mps,fp32,stages,normalization_softmax_activation,SiLU,electronic remainder,no,196,192,192,200704,200704,0,50176,1,1,0,0,0,50176,8.0000,8.0000,stages.2.1.conv_kxk.bn.act,SiLU,torch_hooks,local torch/timm hook trace; not edge evidence
